Timestamp, FPS
2024-11-22 21:49:31.842, 96.47574
2024-11-22 21:49:31.852, 115.8843
2024-11-22 21:49:31.860, 109.4799
2024-11-22 21:49:31.869, 115.9501
2024-11-22 21:49:31.878, 111.0975
2024-11-22 21:49:31.888, 103.6839
2024-11-22 21:49:31.897, 108.7086
2024-11-22 21:49:31.906, 114.7249
2024-11-22 21:49:31.914, 114.1787
2024-11-22 21:49:31.923, 114.5909
2024-11-22 21:49:31.932, 111.9733
2024-11-22 21:49:31.941, 114.9888
2024-11-22 21:49:31.949, 116.1643
2024-11-22 21:49:31.958, 121.3254
2024-11-22 21:49:31.965, 118.2187
2024-11-22 21:49:31.974, 122.4065
2024-11-22 21:49:31.982, 114.5331
2024-11-22 21:49:31.996, 112.9765
2024-11-22 21:49:32.017, 61.52483
2024-11-22 21:49:32.027, 54.99249
2024-11-22 21:49:32.036, 106.6166
2024-11-22 21:49:32.045, 102.602
2024-11-22 21:49:32.054, 110.137
2024-11-22 21:49:32.064, 111.9194
2024-11-22 21:49:32.074, 106.9874
2024-11-22 21:49:32.083, 95.39618
2024-11-22 21:49:32.092, 108.6354
2024-11-22 21:49:32.101, 112.7421
2024-11-22 21:49:32.110, 120.668
2024-11-22 21:49:32.118, 114.2244
2024-11-22 21:49:32.127, 120.9921
2024-11-22 21:49:32.138, 105.8235
2024-11-22 21:49:32.146, 101.7232
2024-11-22 21:49:32.153, 121.9393
2024-11-22 21:49:32.162, 122.9801
2024-11-22 21:49:32.171, 115.7957
2024-11-22 21:49:32.179, 116.6698
2024-11-22 21:49:32.188, 117.3736
2024-11-22 21:49:32.199, 108.9538
2024-11-22 21:49:32.207, 95.81573
2024-11-22 21:49:32.217, 109.499
2024-11-22 21:49:32.225, 112.5936
2024-11-22 21:49:32.234, 109.6335
2024-11-22 21:49:32.243, 115.8467
2024-11-22 21:49:32.252, 111.8168
2024-11-22 21:49:32.262, 106.3683
2024-11-22 21:49:32.273, 109.2049
2024-11-22 21:49:32.282, 86.11559
2024-11-22 21:49:32.294, 101.005
2024-11-22 21:49:32.304, 88.79733
2024-11-22 21:49:32.312, 106.147
2024-11-22 21:49:32.321, 115.8923
2024-11-22 21:49:32.331, 112.6075
2024-11-22 21:49:32.339, 113.8369
2024-11-22 21:49:32.350, 107.5813
2024-11-22 21:49:32.360, 93.47192
2024-11-22 21:49:32.368, 108.1806
2024-11-22 21:49:32.377, 118.8608
2024-11-22 21:49:32.384, 120.3819
2024-11-22 21:49:32.393, 123.5911
2024-11-22 21:49:32.402, 120.3254
2024-11-22 21:49:32.411, 109.7069
2024-11-22 21:49:32.420, 115.8145
2024-11-22 21:49:32.428, 108.9372
2024-11-22 21:49:32.437, 123.9649
2024-11-22 21:49:32.444, 122.0122
2024-11-22 21:49:32.454, 115.092
2024-11-22 21:49:32.464, 112.5961
2024-11-22 21:49:32.471, 99.05305
2024-11-22 21:49:32.483, 117.6817
2024-11-22 21:49:32.490, 104.1157
2024-11-22 21:49:32.499, 117.5185
2024-11-22 21:49:32.508, 116.7747
2024-11-22 21:49:32.515, 122.5941
2024-11-22 21:49:32.524, 116.6303
2024-11-22 21:49:32.533, 118.1223
2024-11-22 21:49:32.543, 112.4834
2024-11-22 21:49:32.552, 100.7222
2024-11-22 21:49:32.561, 105.6658
2024-11-22 21:49:32.571, 109.6227
2024-11-22 21:49:32.580, 107.8225
2024-11-22 21:49:32.588, 106.0929
2024-11-22 21:49:32.598, 112.4442
2024-11-22 21:49:32.606, 114.0004
2024-11-22 21:49:32.615, 115.5535
2024-11-22 21:49:32.623, 119.3232
2024-11-22 21:49:32.633, 114.7092
2024-11-22 21:49:32.644, 105.4619
2024-11-22 21:49:32.654, 87.79246
2024-11-22 21:49:32.662, 105.8963
2024-11-22 21:49:32.673, 105.1061
2024-11-22 21:49:32.684, 98.74398
2024-11-22 21:49:32.693, 89.40466
2024-11-22 21:49:32.702, 113.1324
2024-11-22 21:49:32.712, 118.174
2024-11-22 21:49:32.721, 107.6936
2024-11-22 21:49:32.729, 103.5229
2024-11-22 21:49:32.737, 123.1391
2024-11-22 21:49:32.746, 117.5516
2024-11-22 21:49:32.754, 113.938
2024-11-22 21:49:32.763, 117.4246
2024-11-22 21:49:32.772, 123.8682
2024-11-22 21:49:32.780, 118.0122
2024-11-22 21:49:32.788, 121.1358
2024-11-22 21:49:32.797, 115.2286
2024-11-22 21:49:32.806, 109.2741
2024-11-22 21:49:32.814, 117.4881
2024-11-22 21:49:32.825, 124.7209
2024-11-22 21:49:32.834, 92.42913
2024-11-22 21:49:32.844, 105.2532
2024-11-22 21:49:32.854, 90.97856
2024-11-22 21:49:32.865, 111.637
2024-11-22 21:49:32.873, 100.4399
2024-11-22 21:49:32.882, 116.6834
2024-11-22 21:49:32.890, 114.2648
2024-11-22 21:49:32.897, 125.4926
2024-11-22 21:49:32.906, 123.6461
2024-11-22 21:49:32.914, 124.8923
2024-11-22 21:49:32.922, 128.1082
2024-11-22 21:49:32.930, 124.2699
2024-11-22 21:49:32.938, 120.7088
2024-11-22 21:49:32.946, 120.0624
2024-11-22 21:49:32.956, 122.8879
2024-11-22 21:49:32.964, 112.723
2024-11-22 21:49:32.971, 126.5823
2024-11-22 21:49:32.979, 124.7676
2024-11-22 21:49:32.987, 127.789
2024-11-22 21:49:32.995, 124.4524
2024-11-22 21:49:33.004, 112.0951
2024-11-22 21:49:33.012, 122.2255
2024-11-22 21:49:33.024, 119.5157
2024-11-22 21:49:33.037, 83.7542
2024-11-22 21:49:33.046, 78.78668
2024-11-22 21:49:33.054, 113.6015
2024-11-22 21:49:33.063, 110.7702
2024-11-22 21:49:33.074, 112.821
2024-11-22 21:49:33.082, 99.24277
2024-11-22 21:49:33.091, 118.6029
2024-11-22 21:49:33.100, 105.6826
2024-11-22 21:49:33.111, 119.4229
2024-11-22 21:49:33.119, 90.71857
2024-11-22 21:49:33.128, 115.2153
2024-11-22 21:49:33.137, 114.8594
2024-11-22 21:49:33.146, 109.702
2024-11-22 21:49:33.155, 116.2453
2024-11-22 21:49:33.164, 113.9432
2024-11-22 21:49:33.172, 110.5705
2024-11-22 21:49:33.182, 108.0415
2024-11-22 21:49:33.192, 101.2576
2024-11-22 21:49:33.203, 102.2119
2024-11-22 21:49:33.213, 94.27203
2024-11-22 21:49:33.224, 95.38253
2024-11-22 21:49:33.232, 97.37098
2024-11-22 21:49:33.240, 124.4942
2024-11-22 21:49:33.249, 118.8397
2024-11-22 21:49:33.259, 121.4654
2024-11-22 21:49:33.267, 99.17486
2024-11-22 21:49:33.276, 126.709
2024-11-22 21:49:33.284, 116.8443
2024-11-22 21:49:33.292, 119.871
2024-11-22 21:49:33.300, 120.3688
2024-11-22 21:49:33.309, 127.8887
2024-11-22 21:49:33.318, 107.689
2024-11-22 21:49:33.326, 110.0449
2024-11-22 21:49:33.336, 114.6736
2024-11-22 21:49:33.345, 112.6824
2024-11-22 21:49:33.354, 104.6605
2024-11-22 21:49:33.362, 126.2929
2024-11-22 21:49:33.369, 117.1097
2024-11-22 21:49:33.378, 133.6648
2024-11-22 21:49:33.386, 116.5977
2024-11-22 21:49:33.394, 119.94
2024-11-22 21:49:33.405, 129.6849
2024-11-22 21:49:33.423, 69.85191
2024-11-22 21:49:33.432, 68.12592
2024-11-22 21:49:33.439, 123.6965
2024-11-22 21:49:33.447, 126.4942
2024-11-22 21:49:33.455, 134.1724
2024-11-22 21:49:33.462, 131.0891
2024-11-22 21:49:33.470, 129.4917
2024-11-22 21:49:33.478, 133.663
2024-11-22 21:49:33.485, 129.6748
2024-11-22 21:49:33.492, 128.434
2024-11-22 21:49:33.501, 124.8938
2024-11-22 21:49:33.510, 125.0328
2024-11-22 21:49:33.519, 104.3994
2024-11-22 21:49:33.527, 123.2894
2024-11-22 21:49:33.536, 112.085
2024-11-22 21:49:33.544, 116.6398
2024-11-22 21:49:33.554, 120.5211
2024-11-22 21:49:33.562, 98.33616
2024-11-22 21:49:33.572, 113.0442
2024-11-22 21:49:33.580, 113.3594
2024-11-22 21:49:33.590, 123.5025
2024-11-22 21:49:33.599, 96.38183
2024-11-22 21:49:33.607, 113.5306
2024-11-22 21:49:33.617, 115.4641
2024-11-22 21:49:33.625, 103.3656
2024-11-22 21:49:33.634, 120.5793
2024-11-22 21:49:33.643, 117.5116
2024-11-22 21:49:33.651, 116.4795
2024-11-22 21:49:33.660, 124.7863
2024-11-22 21:49:33.669, 103.8098
2024-11-22 21:49:33.679, 124.0895
2024-11-22 21:49:33.688, 96.73987
2024-11-22 21:49:33.696, 111.4479
2024-11-22 21:49:33.705, 122.7325
2024-11-22 21:49:33.712, 112.2687
2024-11-22 21:49:33.725, 127.3788
2024-11-22 21:49:33.736, 84.73427
2024-11-22 21:49:33.745, 88.19431
2024-11-22 21:49:33.755, 110.0037
2024-11-22 21:49:33.763, 103.656
2024-11-22 21:49:33.772, 119.1938
2024-11-22 21:49:33.781, 105.7228
2024-11-22 21:49:33.790, 104.7823
2024-11-22 21:49:33.799, 113.6105
2024-11-22 21:49:33.810, 116.9686
2024-11-22 21:49:33.819, 99.31867
2024-11-22 21:49:33.829, 107.6044
2024-11-22 21:49:33.839, 97.39944
2024-11-22 21:49:33.848, 99.36703
2024-11-22 21:49:33.855, 123.4461
2024-11-22 21:49:33.864, 118.8368
2024-11-22 21:49:33.873, 118.1293
2024-11-22 21:49:33.883, 101.2781
2024-11-22 21:49:33.890, 123.8513
2024-11-22 21:49:33.898, 123.1012
2024-11-22 21:49:33.906, 126.5358
2024-11-22 21:49:33.914, 130.2372
2024-11-22 21:49:33.921, 126.0303
2024-11-22 21:49:33.930, 124.0264
2024-11-22 21:49:33.939, 125.3526
2024-11-22 21:49:33.947, 108.6142
2024-11-22 21:49:33.954, 130.7377
2024-11-22 21:49:33.962, 124.2637
2024-11-22 21:49:33.973, 115.5201
2024-11-22 21:49:33.983, 108.5647
2024-11-22 21:49:33.990, 102.3793
2024-11-22 21:49:33.998, 136.885
2024-11-22 21:49:34.005, 134.5804
2024-11-22 21:49:34.012, 137.6349
2024-11-22 21:49:34.019, 139.055
2024-11-22 21:49:34.027, 133.9944
2024-11-22 21:49:34.034, 137.6595
2024-11-22 21:49:34.042, 138.0605
2024-11-22 21:49:34.049, 128.3961
2024-11-22 21:49:34.059, 124.7754
2024-11-22 21:49:34.065, 113.1222
2024-11-22 21:49:34.075, 124.4029
2024-11-22 21:49:34.083, 116.1494
2024-11-22 21:49:34.091, 125.2976
2024-11-22 21:49:34.099, 128.6339
2024-11-22 21:49:34.107, 128.2002
2024-11-22 21:49:34.116, 120.8649
2024-11-22 21:49:34.124, 109.7153
2024-11-22 21:49:34.133, 122.0063
2024-11-22 21:49:34.140, 124.7552
2024-11-22 21:49:34.148, 134.1112
2024-11-22 21:49:34.156, 114.579
2024-11-22 21:49:34.164, 131.9174
2024-11-22 21:49:34.171, 132.3417
2024-11-22 21:49:34.179, 132.6665
2024-11-22 21:49:34.186, 132.6066
2024-11-22 21:49:34.194, 131.9017
2024-11-22 21:49:34.203, 117.6305
2024-11-22 21:49:34.211, 112.5454
2024-11-22 21:49:34.220, 129.6193
2024-11-22 21:49:34.227, 115.4481
2024-11-22 21:49:34.235, 129.6899
2024-11-22 21:49:34.242, 130.5278
2024-11-22 21:49:34.250, 133.5238
2024-11-22 21:49:34.259, 124.2637
2024-11-22 21:49:34.266, 131.8652
2024-11-22 21:49:34.284, 62.27077
2024-11-22 21:49:34.294, 84.01667
2024-11-22 21:49:34.302, 131.8652
2024-11-22 21:49:34.309, 126.9906
2024-11-22 21:49:34.317, 134.086
2024-11-22 21:49:34.325, 124.7567
2024-11-22 21:49:34.332, 133.3209
2024-11-22 21:49:34.340, 129.6731
2024-11-22 21:49:34.348, 128.4142
2024-11-22 21:49:34.361, 81.0984
2024-11-22 21:49:34.371, 111.2347
2024-11-22 21:49:34.380, 101.9929
2024-11-22 21:49:34.390, 114.193
2024-11-22 21:49:34.398, 103.4469
2024-11-22 21:49:34.406, 119.4757
2024-11-22 21:49:34.414, 127.5982
2024-11-22 21:49:34.422, 127.9836
2024-11-22 21:49:34.429, 135.373
2024-11-22 21:49:34.437, 134.167
2024-11-22 21:49:34.444, 122.4275
2024-11-22 21:49:34.452, 134.212
2024-11-22 21:49:34.461, 132.0324
2024-11-22 21:49:34.470, 109.9832
2024-11-22 21:49:34.478, 113.732
2024-11-22 21:49:34.486, 121.4506
2024-11-22 21:49:34.495, 129.5555
2024-11-22 21:49:34.503, 111.6271
2024-11-22 21:49:34.511, 127.3204
2024-11-22 21:49:34.519, 115.6029
2024-11-22 21:49:34.527, 131.5772
2024-11-22 21:49:34.535, 126.6304
2024-11-22 21:49:34.544, 127.1407
2024-11-22 21:49:34.552, 113.5963
2024-11-22 21:49:34.558, 126.4398
2024-11-22 21:49:34.568, 129.6529
2024-11-22 21:49:34.579, 99.86518
2024-11-22 21:49:34.587, 96.00614
2024-11-22 21:49:34.595, 125.6739
2024-11-22 21:49:34.605, 122.9543
2024-11-22 21:49:34.615, 104.8295
2024-11-22 21:49:34.623, 104.5894
2024-11-22 21:49:34.633, 108.9348
2024-11-22 21:49:34.642, 107.5142
2024-11-22 21:49:34.655, 111.2669
2024-11-22 21:49:34.672, 62.8496
2024-11-22 21:49:34.684, 63.90919
2024-11-22 21:49:34.691, 101.8485
2024-11-22 21:49:34.700, 122.444
2024-11-22 21:49:34.708, 112.0021
2024-11-22 21:49:34.718, 122.2883
2024-11-22 21:49:34.726, 106.2033
2024-11-22 21:49:34.735, 119.5114
2024-11-22 21:49:34.745, 113.443
2024-11-22 21:49:34.755, 105.0773
2024-11-22 21:49:34.763, 105.2853
2024-11-22 21:49:34.770, 127.5868
2024-11-22 21:49:34.778, 129.4364
2024-11-22 21:49:34.788, 132.5979
2024-11-22 21:49:34.797, 97.29235
2024-11-22 21:49:34.806, 107.5523
2024-11-22 21:49:34.816, 102.2924
2024-11-22 21:49:34.824, 107.2041
2024-11-22 21:49:34.832, 129.3895
2024-11-22 21:49:34.840, 125.6629
2024-11-22 21:49:34.849, 123.8927
2024-11-22 21:49:34.857, 114.2465
2024-11-22 21:49:34.865, 113.0864
2024-11-22 21:49:34.874, 134.2895
2024-11-22 21:49:34.882, 111.6919
2024-11-22 21:49:34.890, 120.9248
2024-11-22 21:49:34.898, 117.4577
2024-11-22 21:49:34.908, 131.7888
2024-11-22 21:49:34.916, 102.8764
2024-11-22 21:49:34.924, 119.8782
2024-11-22 21:49:34.932, 126.2881
2024-11-22 21:49:34.941, 114.1487
2024-11-22 21:49:34.950, 105.4519
2024-11-22 21:49:34.958, 136.173
2024-11-22 21:49:34.967, 116.9604
2024-11-22 21:49:34.975, 115.0152
2024-11-22 21:49:34.984, 124.5082
2024-11-22 21:49:34.991, 122.1046
2024-11-22 21:49:34.999, 133.3564
2024-11-22 21:49:35.006, 131.1647
2024-11-22 21:49:35.014, 130.3373
2024-11-22 21:49:35.022, 120.7277
2024-11-22 21:49:35.030, 134.2805
2024-11-22 21:49:35.037, 134.2985
2024-11-22 21:49:35.044, 128.6902
2024-11-22 21:49:35.052, 136.6456
2024-11-22 21:49:35.060, 132.4047
2024-11-22 21:49:35.068, 124.8377
2024-11-22 21:49:35.076, 128.5892
2024-11-22 21:49:35.084, 125.2568
2024-11-22 21:49:35.092, 130.0661
2024-11-22 21:49:35.100, 114.5292
2024-11-22 21:49:35.110, 115.4388
2024-11-22 21:49:35.117, 109.1369
2024-11-22 21:49:35.126, 117.7066
2024-11-22 21:49:35.134, 123.3791
2024-11-22 21:49:35.141, 128.164
2024-11-22 21:49:35.151, 130.5074
2024-11-22 21:49:35.159, 115.0219
2024-11-22 21:49:35.167, 130.8609
2024-11-22 21:49:35.175, 112.9471
2024-11-22 21:49:35.183, 133.522
2024-11-22 21:49:35.190, 117.969
2024-11-22 21:49:35.198, 137.1404
2024-11-22 21:49:35.205, 130.0137
2024-11-22 21:49:35.214, 135.6318
2024-11-22 21:49:35.223, 116.5243
2024-11-22 21:49:35.232, 109.1179
2024-11-22 21:49:35.240, 120.6011
2024-11-22 21:49:35.247, 123.5743
2024-11-22 21:49:35.255, 136.0785
2024-11-22 21:49:35.263, 126.5967
2024-11-22 21:49:35.270, 120.5284
2024-11-22 21:49:35.278, 136.8832
2024-11-22 21:49:35.285, 133.8563
2024-11-22 21:49:35.294, 134.4303
2024-11-22 21:49:35.302, 113.0314
2024-11-22 21:49:35.310, 126.2244
2024-11-22 21:49:35.319, 118.0206
2024-11-22 21:49:35.326, 121.4875
2024-11-22 21:49:35.334, 141.7013
2024-11-22 21:49:35.342, 117.3833
2024-11-22 21:49:35.349, 137.9272
2024-11-22 21:49:35.356, 143.8414
2024-11-22 21:49:35.363, 139.7565
2024-11-22 21:49:35.369, 139.4272
2024-11-22 21:49:35.377, 140.1502
2024-11-22 21:49:35.389, 139.1033
2024-11-22 21:49:35.399, 90.34566
2024-11-22 21:49:35.407, 92.09885
2024-11-22 21:49:35.418, 118.2215
2024-11-22 21:49:35.428, 95.44444
2024-11-22 21:49:35.436, 101.5414
2024-11-22 21:49:35.444, 126.4286
2024-11-22 21:49:35.452, 128.2545
2024-11-22 21:49:35.459, 120.6768
2024-11-22 21:49:35.467, 130.3305
2024-11-22 21:49:35.475, 140.3036
2024-11-22 21:49:35.484, 115.7381
2024-11-22 21:49:35.491, 121.9988
2024-11-22 21:49:35.498, 135.1863
2024-11-22 21:49:35.506, 134.4773
2024-11-22 21:49:35.514, 127.4324
2024-11-22 21:49:35.524, 117.6346
2024-11-22 21:49:35.531, 109.9626
2024-11-22 21:49:35.539, 137.6311
2024-11-22 21:49:35.547, 122.7702
2024-11-22 21:49:35.555, 123.7333
2024-11-22 21:49:35.562, 136.0211
2024-11-22 21:49:35.572, 124.95
2024-11-22 21:49:35.581, 90.66758
2024-11-22 21:49:35.589, 136.5598
2024-11-22 21:49:35.596, 138.2973
2024-11-22 21:49:35.605, 118.1363
2024-11-22 21:49:35.611, 131.8044
2024-11-22 21:49:35.620, 137.3457
2024-11-22 21:49:35.627, 122.1344
2024-11-22 21:49:35.635, 138.3413
2024-11-22 21:49:35.642, 134.8708
2024-11-22 21:49:35.651, 121.1123
2024-11-22 21:49:35.658, 131.6136
2024-11-22 21:49:35.665, 131.669
2024-11-22 21:49:35.675, 130.6353
2024-11-22 21:49:35.683, 104.5533
2024-11-22 21:49:35.690, 128.619
2024-11-22 21:49:35.699, 131.5461
2024-11-22 21:49:35.709, 125.5572
2024-11-22 21:49:35.716, 96.99792
2024-11-22 21:49:35.724, 129.2207
2024-11-22 21:49:35.732, 134.5334
2024-11-22 21:49:35.740, 117.1097
2024-11-22 21:49:35.749, 121.0815
2024-11-22 21:49:35.759, 119.7562
2024-11-22 21:49:35.768, 100.6593
2024-11-22 21:49:35.776, 107.5361
2024-11-22 21:49:35.787, 127.0083
2024-11-22 21:49:35.803, 74.49067
2024-11-22 21:49:35.815, 71.48781
2024-11-22 21:49:35.825, 86.77844
2024-11-22 21:49:35.833, 106.1323
2024-11-22 21:49:35.841, 111.4628
2024-11-22 21:49:35.851, 123.3761
2024-11-22 21:49:35.860, 104.1526
2024-11-22 21:49:35.868, 110.5889
2024-11-22 21:49:35.876, 121.5909
2024-11-22 21:49:35.886, 128.8577
2024-11-22 21:49:35.896, 99.66414
2024-11-22 21:49:35.904, 105.7228
2024-11-22 21:49:35.912, 124.1773
2024-11-22 21:49:35.923, 112.0461
2024-11-22 21:49:35.931, 98.86894
2024-11-22 21:49:35.940, 121.5067
2024-11-22 21:49:35.948, 113.5151
2024-11-22 21:49:35.956, 132.8445
2024-11-22 21:49:35.963, 116.6671
2024-11-22 21:49:35.974, 125.3777
2024-11-22 21:49:35.983, 96.4376
2024-11-22 21:49:35.991, 108.7453
2024-11-22 21:49:36.000, 129.0073
2024-11-22 21:49:36.011, 115.7273
2024-11-22 21:49:36.019, 96.24825
2024-11-22 21:49:36.029, 116.8456
2024-11-22 21:49:36.038, 99.98101
2024-11-22 21:49:36.048, 99.70786
2024-11-22 21:49:36.058, 103.0365
2024-11-22 21:49:36.069, 102.9114
2024-11-22 21:49:36.081, 94.64051
2024-11-22 21:49:36.089, 85.9328
2024-11-22 21:49:36.096, 119.5286
2024-11-22 21:49:36.105, 124.256
2024-11-22 21:49:36.114, 115.1304
2024-11-22 21:49:36.122, 126.2419
2024-11-22 21:49:36.130, 121.1108
2024-11-22 21:49:36.141, 114.1905
2024-11-22 21:49:36.149, 100.0851
2024-11-22 21:49:36.157, 117.7385
2024-11-22 21:49:36.165, 116.9755
2024-11-22 21:49:36.174, 128.059
2024-11-22 21:49:36.183, 121.2342
2024-11-22 21:49:36.195, 105.4863
2024-11-22 21:49:36.205, 85.55564
2024-11-22 21:49:36.216, 96.99226
2024-11-22 21:49:36.227, 93.00681
2024-11-22 21:49:36.238, 89.41425
2024-11-22 21:49:36.250, 96.16772
2024-11-22 21:49:36.261, 77.42875
2024-11-22 21:49:36.272, 95.66998
2024-11-22 21:49:36.282, 91.92612
2024-11-22 21:49:36.291, 101.2238
2024-11-22 21:49:36.302, 102.0648
2024-11-22 21:49:36.310, 103.4351
2024-11-22 21:49:36.319, 109.2645
2024-11-22 21:49:36.327, 114.6145
2024-11-22 21:49:36.338, 109.5482
2024-11-22 21:49:36.349, 101.1491
2024-11-22 21:49:36.359, 87.23187
2024-11-22 21:49:36.367, 106.6439
2024-11-22 21:49:36.376, 110.5058
2024-11-22 21:49:36.385, 111.474
2024-11-22 21:49:36.395, 119.8509
